Datetime,Latitude,Longitude,Message,Number of Records
11/4/2012 9:47:59 PM,10000,10000,RT @FilmmakerMag: A Google Map showing Hurricane Sandy Relief Volunteer Opportunities in and around New York City. https://t.co/1a3zkdLH,1
11/5/2012 11:56:36 PM,40.7209,-74.0814,"RT @FiOS1NewsNJ: For non-emergency hurricane Sandy info: NY - (888) 769-7243, Nassau County - (888) 684-4274, Suffolk County - (631) 852 ...",1
11/5/2012 7:41:46 PM,10000,10000,RT @fleejack: @TeamRubicon on http://t.co/UjI2Feni  A veteran jumps in to help Hurricane Sandy victims By: Kristina Puga  http://t.co/C ...,1
11/1/2012 12:11:27 AM,45.5239,-122.67,RT @FluteProShop: Flute Pro Shop will deeply discount repairs to instruments damaged by Hurricane Sandy.  http://t.co/vlDH8mMG or 302-47 ...,1
11/2/2012 9:47:29 PM,10000,10000,"RT @FoodNetwork: Brooke Johnson, president of @FoodNetwork and @CookingChannel, speaks to our aid in Hurricane #Sandy relief efforts: ht ...",1
11/1/2012 2:42:53 AM,10000,10000,RT @FootWork45: Did Jeb Bush really try and go in about the President's efforts to help hurricane Sandy victims being over publicized??? ...,1
11/3/2012 12:07:21 PM,47.8208,-122.443,RT @Forbespaula: Staten Island residents say Hurricane Sandy relief effort ﾓforgotﾔ victims - http://t.co/pB4giuuB http://t.co/yFkjVo5h,1
11/6/2012 7:02:23 PM,36.0767,-79.7604,RT @FOXCharlotte: Local Pizzeria Helps Hurricane Sandy Victims http://t.co/isUMUmFV,1
11/4/2012 10:42:02 AM,10000,10000,"RT @Fresh2Muerte: @georgelopez, Hurricane Sandy relief fund, @Fresh2Muerte is donating 40% of all sales to the cause. Spread the word! # ...",1
11/2/2012 3:10:01 PM,10000,10000,RT @friendlyfordros: Ford is pitching in to help out with the Hurricane Sandy relief by donating to the American Red Cross and... http:/ ...,1
11/2/2012 4:11:41 AM,37.0902,-95.7129,RT @FTWes: Major Obama donors/supporters turn away crews who traveled cross-country to help Hurricane #Sandy victims: http://t.co/0kmhKB ...,1
11/2/2012 5:12:37 AM,10000,10000,"""RT @FTWes: Obama's Big Labor buddies just gave an enormous \""""screw you\"""" to New Jersey's Hurricane #Sandy victims: http://t.co/0kmhKBEb #tcot""",1
10/30/2012 3:37:45 PM,10000,10000,RT @fullernews: Join the Fuller Community today at 10:00 a.m. in the prayer garden as we pray for those affected by Hurricane Sandy.,1
11/5/2012 7:54:52 PM,40.7561,-73.987,"RT @Gawker: This is the quickest, easiest guide to helping out with Hurricane Sandy relief efforts no matter where you are: http://t.co/ ...",1
11/2/2012 11:34:39 PM,-33.8671,151.207,RT @generalelectric: We're proud of the GE teams and machines that are powering Hurricane #Sandy relief efforts: http://t.co/Z8Al36mJ,1
11/2/2012 9:05:39 PM,40.0583,-74.4057,"RT @GiltCityNYC: We're so happy be able to help. Barneys, @GiltCity Donating to the #Sandy Red Cross Hurricane Relief http://t.co/Xky8cA ...",1
11/1/2012 3:50:49 PM,27.6648,-81.5158,RT @ginola2010: Donald trump u dont think that this is the right time for u to donate that 5mil to help the victims of this brutal hurricane,1
11/4/2012 6:13:45 PM,10000,10000,RT @GlobalGrind: NYC marathon runners head to SI starting point to help hurricane victims http://t.co/sxm4ZGpm,1
11/2/2012 6:46:24 PM,40.5512,-85.6024,"RT @GordonJayFrost: Viacom, Disney donate $3M to Hurricane Sandy relief effort - CBS News http://t.co/61dilvEj",1
11/7/2012 6:49:59 PM,40.7561,-73.987,RT @Gothamist: Weiner's BACK On Twitter To Help Hurricane #Sandy Victims In The Rockaways http://t.co/aU4lJt1V,1
10/28/2012 9:17:43 PM,10000,10000,RT @GottaLaff: 2011 VIDEO- Mitt Romney: Federal disaster relief immoral. Tell that to Hurricane #Sandy victims. http://t.co/1SSLZe72,1
11/3/2012 12:42:44 AM,41.8795,-87.6243,"RT @GottaLaff: Miss this? VIDEO: Glad youre amused, Mitt, but climate change isnt funny. Ask Hurricane Sandy victims. http://t.co/Fc5h ...",1
10/30/2012 9:03:05 PM,59.0131,-161.816,RT @GreatBibleVerse: You assist by your prayers on our behalf - 2 Corinthians 1:11 (please assist #Hurricane #Sandy victims in person on ...,1
11/5/2012 3:26:09 AM,56.1304,-106.347,RT @HadBiebergasm: Justin is working with Red Cross to help the people affected by hurricane Sandy. MY IDOL,1
11/1/2012 1:28:34 AM,35.6761,-88.7693,RT @Half_Mex75: Praying won't do any good. Send aid if you want to help victims of Hurricane Sandy. Talking to your imaginary friend won ...,1
10/30/2012 4:25:46 PM,38.906,-77.0334,"""RT @healthdotmil: If you're in need of hurricane relief @FEMA has a shelter locator app. Download the FEMA app or text the word \""""Shelter ...""",1
11/2/2012 9:21:38 PM,10000,10000,RT @HGI_INNsider: We're so proud of our HGI Staten Island location's efforts to help out local residents affected by Hurricane Sandy. ht ...,1
11/2/2012 4:34:39 PM,10000,10000,"RT @hollywoodnews: Bethenny Frankel donates $50,000 for Hurricane Sandy relief http://t.co/3G9mbMJZ Hollywood News",1
10/30/2012 2:32:43 AM,10000,10000,RT @Homesite: Affected by Hurricane #Sandy? We're ready to help. The fastest way to submit a claim is online here: http://t.co/GPpdAxJD  ...,1
11/2/2012 8:57:55 PM,44.9775,-93.2644,RT @HormelFoodsCorp: Hormel Foods Donates Four Semi-trailers of Product for Hurricane Sandy Relief Efforts in Northeastern United States ...,1
11/4/2012 2:34:44 PM,37.0902,-95.7129,"RT @hosappoba: Hey, we know how you feel: Softbank gives half a million dollars in Hurricane Sandy relief: http://t.co/8lUtShzT",1
11/5/2012 8:59:32 PM,40.7561,-73.987,RT @HuffingtonPost: How to use Google Maps (not Apple Maps) to help Hurricane #Sandy victims http://t.co/AYIZ6csb,1
11/5/2012 6:56:41 PM,34.0522,-118.243,RT @HuffingtonPost: NBC's Hurricane Sandy benefit raised A LOT of money for the Red Cross http://t.co/8518FiCF,1
10/30/2012 5:50:39 PM,39.9622,-83.0007,RT @idealist: Craig Newmark of Craigslist is matching $25K in donations to help Hurricane #Sandy relief efforts http://t.co/OKgbfWSi,1
10/29/2012 7:30:03 PM,10000,10000,"""RT @illmanmedia: New video from @Radio_Galaxy - \""""Edward\""""  Directed by @damienrandle for @illmanmedia #video #frankenstorm http://t.co/wX ...""",1
11/5/2012 10:01:14 PM,40.7282,-73.7949,RT @ilpadrina: **GREAT BLOG** Mob Wives Help With Hurricane Sandy Relief Efforts - Reality Tea http://t.co/x9qX5y4O Read n Rt #mobwivess ...,1
11/4/2012 9:14:22 PM,38.2561,-85.7515,RT @imightbemadison: Raised over $1000 for hurricane relief at KFC. #love,1
11/1/2012 8:19:13 PM,22.7278,75.8691,RT @Indradevsr: Viacom donates $1 million to Hurricane #Sandy relief efforts; company pledges additional $1 million through employee mat ...,1
11/1/2012 3:40:56 AM,36.7783,-119.418,"RT @intuitive_tech: Loading a truck to help victims of Hurricane Sandy with @MittRomney, @dgjackson and entire @intuitive_tech team. htt ...",1
10/31/2012 2:30:04 AM,42.4446,-76.4993,RT @ithacacollege: We've posted a few links to help those concerned with the status of their family members after the hurricane: http:// ...,1
10/29/2012 7:49:48 AM,10000,10000,RT @itsmeshellie: Kashokot ang Hurricane Sandy sa U.S. \\355\\240\\275\\355\\271\\217\\355\\240\\275\\355\\271\\217\\355\\240\\275\\355\\271\\217 New York talaga?,1
10/30/2012 11:57:28 PM,10000,10000,RT @Jabobo24: David Stern: first I would like to take a moment to think of the victims of hurricane Katrina.,1
11/3/2012 9:55:32 PM,52.8663,-1.2052,"RT @jaimemaggio: The #Vikings and owner Zygi Wilf (New Jersey native), have donated $100,000 to Hurricane #Sandy relief efforts.",1
11/1/2012 6:40:50 AM,-30.5595,22.9375,RT @jakecaputo: ThemeThrift just launched the Hurricane Sandy Relief Bundle. 100% of profits go to @RedCross - http://t.co/TKpH4G2r #Wor ...,1
10/30/2012 10:17:07 PM,34.0522,-118.244,"""RT @jdbodker: Sure hope that @realDonaldTrump is using his \""""quality systems and construction\"""" to help the victims of the hurricane who a ...""",1
11/3/2012 12:57:33 AM,41.8795,-87.6243,RT @jeremypiven: On now @NBC Hurricane Sandy relief benefit concert. Great lineup you guys! Please do what you can... @RedCross #SandyHelp,1
10/30/2012 5:17:06 PM,42.5022,-90.6655,"RT @JesseGavin1: Give it to Red Cross, dickhead. MT @realDonaldTrump: B/c of hurricane, I'm extending my 5 million dollar offer for Pres ...",1
10/30/2012 5:05:32 PM,10000,10000,";-) RT @johannhari101: On behalf of all gays, I would like to apologise for causing the hurricane last night by demanding the right to marry",1
11/5/2012 1:03:17 AM,33.1836,-117.369,RT @JonB_954: Hey Bill Gates/ Oprah ... How much money did you donate for Hurricane Sandy relief efforts?,1
11/3/2012 10:46:59 PM,32.8962,-97.0483,"RT @Josh_Painter: FEMA fails; private sector delivers: Nestle Sending 5.4 Million Bottles of Water for Hurricane Sandy Victims, http://t ...",1
11/4/2012 1:03:36 AM,56.1304,-106.347,"RT @JustCelly: All hurricane Sandy jokes aside, respect for anyone who's fighting to help those in need.",1
11/4/2012 11:38:34 PM,40.7566,-73.9863,"""RT\""""@justinbieber: Gonna try to work with Red Cross to have u guys all help donate for those affected by hurricane sandy\""""""",1
11/4/2012 10:28:47 PM,10000,10000,RT @JustinsAvenger: My idols working with red cross to try and help those affected by hurricane sandy. Don't you dare say he's selfish a ...,1
11/5/2012 7:06:59 PM,36.633,-87.4498,"""RT @JustSimonCowell: Simon Cowell donates $25,000 to Hurricane Sandy campaign. \""""I'm proud to give my support to the Daily News Sandy app ...""",1
11/2/2012 11:43:54 PM,36.583,-79.4071,"RT @JustyD_BBP: Dwayne Wade is donating his check from tonight's game in New York to help the victims of hurricane Sandy. He makes $156, ...",1
11/3/2012 1:14:56 AM,10000,10000,"RT @kare11: Vikings, Wilf Family pledge $100,000 to Hurricane Victims | http://t.co/8rH0quzp http://t.co/ZUComv1D via @kare11",1
11/3/2012 6:19:16 AM,-74.006,40.7144,"RT @KarenCivil: They announced at dinner @nationwide  is donating over $300,000 to the RedCross for Hurricane Sandy victims.",1
11/1/2012 6:07:48 PM,42.2909,-85.5942,"RT @KelloggsCareers: Kellogg partners w/ @AndersonLive for #Hurricane #Sandy relief efforts, donates 2 addﾒl semi-trucks of cereal & ...",1
11/2/2012 3:31:27 PM,37.1638,-104.504,RT @kevinGEEdavis: RT @techsavvymama: Toyota Donates $1 Million to Support Hurricane Sandy Relief Efforts http://t.co/373hHJV0 #ToyotaWomen,1
10/31/2012 9:01:31 PM,47.621,-122.347,RT @KING5Seattle: Bellevue-based T-Mobile merging service with AT&T in Hurricane Sandy region to help victims connect: http://t.co/6 ...,1
10/31/2012 6:48:05 PM,10000,10000,RT @KingFlare21: Obama canceled his campaign to help the Hurricane Sandy victims. Romney is saying borrow money from the fam. NIGGA WHAT ...,1
10/27/2012 8:08:53 PM,10000,10000,"RT @KirkMooreAPP: Gary at NWS Mt Holly says tide surge could bust all NJ records: 1944, 1962, 1992 #frankenstorm 4 to 6 feet on top of n ...",1
11/7/2012 8:31:25 PM,10000,10000,RT @KMarieLaRubia: Here with @PenelopeGinestr !!! She just dropped off a load of donations to help victims of hurricane sandy! http://t. ...,1
11/1/2012 8:13:36 PM,37.5122,-122.294,"RT @Kohls: Our thoughts are with all affected by Hurricane Sandy. In support, weve donated $1 million to the American Red Cross. http:/ ...",1
11/2/2012 6:04:51 AM,33.6647,-118.013,RT @larry411: Disney has announced that it is donating $2M to the Hurricane Sandy relief efforts. It will also match all employee donati ...,1
11/4/2012 4:18:27 PM,35.201,-91.8318,"RT @LEFTH00K: Hey STATEN ISLAND, We all know the MEDIA won't report OBAMA'S FAILURE to help HURRICANE SANDY victims so we are doing it f ...",1
10/31/2012 3:10:50 PM,28.8025,-81.6445,RT @lesliepwarren: amazing!!! Since yesterday 15 other teams have popped up to raise $ for #hurricane relief efforts! RT http://t.co/HPM ...,1
11/1/2012 4:33:01 PM,41.8795,-87.6243,"RT @lionsclubsorg: Blog Post: Hurricane Sandy Relief: LCIF approved $100,000 Major Catastrophe Grant http://t.co/LuANgK36",1
10/31/2012 5:31:16 PM,28.0831,-82.7392,"RT @LoHudYankees: Yankees to donate $500,000 to Hurricane Sandy relief http://t.co/dq15rnuS #yankees",1
10/29/2012 11:10:50 AM,10000,10000,RT @lr3031: Romney Campaign Bus Being Used For Hurricane Relief Efforts - Katie Pavlich http://t.co/HGGmbtoK @townhallcom #sgp #usa #tea ...,1
10/30/2012 3:11:53 PM,29.5573,34.9627,"RT @MaraWritesStuff: Everybody be sure to thank @realDonaldTrump for his selfless, no-strings donation of $5 million to hurricane relief ...",1
11/2/2012 10:26:44 PM,46.6022,-120.506,RT @Mariners: From the Corner of Edgar & Dave  MLB & MLBPA Have Donated $1 Million to Hurricane Sandy Relief: http://t.co/s9wazb8P,1
11/2/2012 1:32:36 PM,31.9525,-102.173,RT @MasterCardNews: #MasterCard donates 300k to @RedCross to help with Hurricane #SANDY #ReliefEfforts http://t.co/p748JFJG,1
10/31/2012 12:05:11 AM,27.6648,-81.5158,RT @MattMurph24: CSPAN needs to take the Hurricane Sandy relief efforts tag off that pathetic Romney campaign rally. Nothing but a shame ...,1
11/3/2012 3:20:01 AM,-92.2896,34.7465,RT @mavsbuzztap: Full-Court Press &gt;&gt; Cuban to donate $1 million to support Hurricane Sandy victims http://t.co/wyNRszqX,1
11/5/2012 4:45:56 AM,10000,10000,RT @mcconnelllkelly: .@Patriots donated $1 million to red cross for hurricane sandy relief. I LOVE MY TEAM #PatriotsNation,1
11/1/2012 11:33:22 PM,34.0522,-118.243,RT @MEavesFSWest: @NBA and @TheNBPA pledge $1 million to support Hurricane Sandy relief efforts. Release follows: #nba http://t.co/8KmnJyfu,1
11/5/2012 3:22:12 PM,46.7296,-94.6859,"RT @Medtronic_News: Medtronic Foundation donates $250,000 to Hurricane #Sandy relief efforts http://t.co/MGKGb0Ce #MDT $MDT",1
11/4/2012 2:14:35 PM,40.7561,-73.987,RT @mjsbigblog: VIDEO: Phillip Phillips to Perform with PS22 to Raise Funds For Hurricane Sandy Relief http://t.co/KQ9lIt4U,1
11/5/2012 12:33:33 AM,45.5239,-122.67,RT @MLB: Edgar and Holli Martinez do their part in helping Hurricane Sandy Relief effort: http://t.co/dDTUD2w7,1
11/3/2012 8:25:18 PM,10000,10000,RT @MLB: Edgar Martinez and wife Holli to raise funds in NYC for Hurricane Sandy relief: http://t.co/93eeUHhD,1
11/2/2012 10:28:59 PM,55.8656,-4.25722,RT @MLB: Join @MLB and @MLB_PLAYERS in supporting the Hurricane Sandy Relief effort: http://t.co/nPPFOB7e,1
11/3/2012 1:06:36 AM,40.3065,-75.9877,"RT @MNBrianHall: #Vikings and Wilfs announced they have pledged $100,000 to hurricane relief efforts. Of course, Wilfs hail from New Jersey.",1
10/29/2012 6:07:09 PM,10000,10000,RT @MollyJMitchell: On the road 7 hrs 5.5 to go; 7 adults in a van; hurricane to the east; snow storm to the west; 1 movie down w. no po ...,1
11/3/2012 11:11:54 PM,40.8078,-73.9455,RT @MrDavidJohns: #NY Poll Sites may change due to Hurricane Sandy. Visit http://t.co/V83sbEZm #VoteReady,1
11/3/2012 6:47:45 PM,46.1512,14.9955,RT @MTV: Have you helped yet? @Snooki's giving a bunch of her clothes to Hurricane Sandy relief: http://t.co/ncm9EKME,1
11/5/2012 7:02:30 PM,51.9194,19.1451,RT @MTV: Join us & the cast of #JerseyShore for #RestoreTheShore next Thurs 11/15 to benefit the victims of Hurricane #Sandy: http:/ ...,1
11/2/2012 11:41:05 PM,10000,10000,"RT @MySportsLegion: Mark Cuban has donated $1,000,000 for the relief efforts of Hurricane Sandy, some dislike Cuban, but tip of the hat  ...",1
11/3/2012 4:02:53 PM,10000,10000,"RT @MySportsLegion: The Nets have donated $100,000 to the relief efforts of Hurricane Sandy.",1
10/30/2012 9:26:44 PM,10000,10000,"RT @NabilShalaby: For the Arab students and friends in NYC, being affected by Hurricane Sandy, plz text 311692 for help.Plz RT, this cou ...",1
11/2/2012 3:23:37 PM,38.8921,-77.0241,RT @nabtweets: Kudos to Disney for donating $2 million to help those affected by Hurricane Sandy.  http://t.co/uI0Otj5V,1
11/4/2012 4:20:38 PM,39.7624,-84.2052,RT @NASCAR_FDN: Thank you #NASCAR fans for supportingr #NASCARUnites Hurricane Sandy relief efforts! RT if you're proud to be a #NASCAR fan!,1
11/1/2012 1:14:30 PM,36.7783,-119.418,"RT @nascar_lugnuts: RT @kennybruce:Lowe's to donate $1 million to hurricane relief effort, and match @JimmieJohnson earnings from TMS (m ...",1
11/3/2012 1:30:57 AM,37.0902,-95.7129,"RT @nascaruniverse: NASCAR Unites to aid in Hurricane Sandy relief - Nov 02, 2012 - http://t.co/uoJMdl5u http://t.co/XnnlT1ia",1
11/2/2012 11:00:17 PM,40.7561,-73.987,RT @netw3rk: As thanks for his hurricane Sandy relief contribution the Knicks allow Wade to be guarded by Kidd.,1
11/2/2012 5:34:18 PM,40.7561,-73.987,RT @NewYorkLife: Helping your kids cope with #Sandy: @sesamestreet has a wonderful #hurricane toolkit: http://t.co/1999Q58z,1
10/30/2012 7:04:48 PM,45.595,-85.515,RT @NewYorkPost: Space Shuttle Enterprise was damaged by #hurricane #stacy http://t.co/PYHlGtoK,1
11/4/2012 8:02:52 AM,39.9516,-75.1638,RT @nflnetwork: NFL Commissioner Roger Goddell speaks out about Hurricane Sandy relief efforts: http://t.co/5Cfi4ENv,1
11/3/2012 2:10:20 AM,19.8987,-155.666,RT @NicquaSBaby: Amazing @Nyknicks Donating 1/2 a million for hurricane Sandy!,1
11/3/2012 9:08:23 PM,10000,10000,RT @NikeTys0n: I'm mad the Lakers just announced they're teaming up with Red Cross to help Hurricane Sandy victims,1
11/5/2012 7:45:40 PM,40.8114,-73.9448,RT @NY_Comic_Con: RT @newsarama: Comics Industry Aims to Help Hurricane Sandy Victims http://t.co/AzzPV4kH @RichGinter,1
11/1/2012 6:58:53 PM,10000,10000,RT @NYCsidewalker: For the latest updates on #NYC Hurricane Disaster Emergency Relief and help available visit http://t.co/UaAkK0v2 and  ...,1
11/2/2012 2:29:17 PM,36.1305,-97.0695,"RT @NYDNentertain: Watch Bruce Springsteen, Jon Bon Jovi, Christina Aguilera perform tonight to benefit Hurricane Sandy victims: http:// ...",1
11/3/2012 9:31:52 PM,10000,10000,RT @NYGovCuomo: For info on extended tax filing deadlines: http://t.co/c9zPpeYr or call the Hurricane Sandy Helpline at (888) 769-7243,1
11/5/2012 7:09:42 PM,34.0522,-118.244,"RT @OccupyStJoseph: It isnt a competition, but Slate asks 'Is OWS Outperforming the Red Cross in Hurricane Relief?'... http://t.co/Gpxjpo0v",1
11/5/2012 6:29:43 PM,33.7545,-84.3897,RT @OccupyTonight: http://t.co/oLagKKFX ~ Is Occupy Wall Street Outperforming the Red Cross in Hurricane Relief? via @interocc,1
